docker compose -f docker-compose-dev.yaml logs -f
accepter                                   | 2023-05-10 22:49:52 INFO     AMQPConnector - reporting success: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7ff6915bd100> params=<ConnectionParameters host=rabbitmq port=5672 virtual_host=/ ssl=False>>
accepter                                   | 2023-05-10 22:49:52 INFO     AMQPConnectionWorkflow - reporting success: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7ff6915bd100> params=<ConnectionParameters host=rabbitmq port=5672 virtual_host=/ ssl=False>>
accepter                                   | 2023-05-10 22:49:52 INFO     Connection workflow succeeded: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7ff6915bd100> params=<ConnectionParameters host=rabbitmq port=5672 virtual_host=/ ssl=False>>
accepter                                   | 2023-05-10 22:49:52 INFO     Created channel=1
accepter                                   | 2023-05-10 22:49:52 INFO     Pika version 1.3.1 connecting to ('172.25.125.2', 5672)
accepter                                   | 2023-05-10 22:49:52 INFO     Socket connected: <socket.socket fd=23, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('172.25.125.12', 50364), raddr=('172.25.125.2', 5672)>
accepter                                   | 2023-05-10 22:49:52 INFO     Streaming transport linked up: (<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7ff6915c9e20>, _StreamingProtocolShim: <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7ff6915c9e20> params=<ConnectionParameters host=rabbitmq port=5672 virtual_host=/ ssl=False>>).
accepter                                   | 2023-05-10 22:49:52 INFO     AMQPConnector - reporting success: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7ff6915c9e20> params=<ConnectionParameters host=rabbitmq port=5672 virtual_host=/ ssl=False>>
accepter                                   | 2023-05-10 22:49:52 INFO     AMQPConnectionWorkflow - reporting success: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7ff6915c9e20> params=<ConnectionParameters host=rabbitmq port=5672 virtual_host=/ ssl=False>>
accepter                                   | 2023-05-10 22:49:52 INFO     Connection workflow succeeded: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7ff6915c9e20> params=<ConnectionParameters host=rabbitmq port=5672 virtual_host=/ ssl=False>>
accepter                                   | 2023-05-10 22:49:52 INFO     Created channel=1
accepter                                   | 2023-05-10 22:49:53 INFO     action: accept_connections | result: in_progress
distribuidos-tp1-station_parser-1          | 2023-05-10 22:49:50 INFO     action: config | result: success | logging_level: INFO
distribuidos-tp1-station_parser-1          | 2023-05-10 22:49:50 INFO     Pika version 1.3.1 connecting to ('172.25.125.2', 5672)
distribuidos-tp1-station_parser-1          | 2023-05-10 22:49:50 INFO     Socket connected: <socket.socket fd=6, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=6, laddr=('172.25.125.3', 43588), raddr=('172.25.125.2', 5672)>
distribuidos-tp1-station_parser-1          | 2023-05-10 22:49:50 INFO     Streaming transport linked up: (<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f63f8b8f370>, _StreamingProtocolShim: <SelectConnection PROTOCOL transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f63f8b8f370> params=<ConnectionParameters host=rabbitmq port=5672 virtual_host=/ ssl=False>>).
distribuidos-tp1-station_parser-1          | 2023-05-10 22:49:50 INFO     AMQPConnector - reporting success: <SelectConnection OPEN transport=<pika.adapters.utils.io_services_utils._AsyncPlaintextTransport object at 0x7f63f8b8f370> params=<ConnectionParameters host=rabbitmq port=5672 virtual_host=/ ssl=False>>
